total_time_spent_on_website,last_notable_activity_sms_sent,lead_origin_lead_add_form,what_matters_most_to_you_in_choosing_a_course_better_career_prospects,occupation_working_professional,what_matters_most_to_you_in_choosing_a_course_unknown,total_visits,last_activity_sms_sent,page_views_per_visit,last_activity_email_opened,last_notable_activity_modified,do_not_email,specialization_unknown,lead_source_olark_chat,lead_source_direct_traffic
0.8541455157120844,1,0,1,1,0,0.297090923956665,1,0.05079730845333349,0,0,0,0,0,1
-0.8130806453522249,0,0,0,0,1,0.8851209426698926,1,0.7396060732711379,0,1,0,1,0,0
0.4141578047223758,0,0,1,0,0,0.8851209426698926,0,0.1288623017993513,1,0,0,1,0,0
1.7395753308029447,0,0,1,0,0,-0.29093909475656266,0,-0.17880561315260132,1,1,0,0,1,0
0.8359642053406089,1,0,1,0,0,-0.0949290885188201,1,0.2804002300592683,0,0,1,0,0,0
-0.2512781548736299,0,0,1,0,0,0.49310093019440754,0,-0.17880561315260132,1,0,0,1,0,0
0.6905137223688044,1,0,0,0,1,0.297090923956665,1,1.1988119164830076,0,0,0,0,0,1
0.4905193082825732,0,0,1,0,0,3.6292610299982884,0,0.923288410555886,0,0,0,0,0,0
-0.8894421489124223,0,0,0,0,1,-0.6829591072320478,0,-1.0972172995763405,1,1,0,1,1,0
-0.81671690742652,1,0,1,0,0,-0.29093909475656266,1,-0.17880561315260132,0,0,0,0,0,1
-0.4385456516998283,0,0,1,0,0,-0.0949290885188201,0,-0.4084085347585361,1,0,0,0,0,1
0.7868746673376249,1,0,1,0,0,-0.0949290885188201,1,0.2804002300592683,0,0,1,0,0,0
0.9650515089780856,0,0,1,0,0,-0.29093909475656266,1,-0.17880561315260132,0,1,1,0,0,1
-0.8894421489124223,1,0,0,0,1,-0.6829591072320478,1,-1.0972172995763405,0,0,0,1,1,0
-0.8894421489124223,0,0,1,0,0,-0.6829591072320478,0,-1.0972172995763405,0,1,0,1,1,0
-0.25491441694792505,0,0,1,0,0,-0.0949290885188201,0,0.2804002300592683,1,0,0,0,0,1
0.9559608537923477,0,0,1,0,0,4.021281042473773,0,2.5764294461186164,1,0,0,0,0,0
-0.8894421489124223,1,1,1,0,0,-0.6829591072320478,1,-1.0972172995763405,0,0,0,1,0,0
-0.8876240178752748,0,0,1,0,0,0.68911093643215,0,2.117223602906747,1,0,0,1,0,0
-0.5767236105230426,0,0,0,0,1,0.8851209426698926,0,2.5764294461186164,1,0,0,0,0,0
0.5050643565797536,0,0,1,0,0,-0.29093909475656266,0,-0.17880561315260132,1,1,0,1,0,0
1.2195898541787435,0,0,1,0,0,-0.0949290885188201,1,0.2804002300592683,0,1,0,0,0,0
-0.8894421489124223,0,0,1,0,0,-0.6829591072320478,0,-1.0972172995763405,0,0,0,1,1,0
-0.8894421489124223,0,0,1,0,0,-0.6829591072320478,0,-1.0972172995763405,0,1,0,1,1,0
-0.8894421489124223,1,0,1,0,0,-0.6829591072320478,1,-1.0972172995763405,0,0,0,0,1,0
0.06871290766434002,1,0,1,1,0,-0.0949290885188201,1,-0.4084085347585361,0,0,0,0,0,1
-0.8094443832779298,0,0,1,0,0,-0.4869491009943052,0,-0.638011456364471,0,1,0,0,0,1
0.950506460680905,0,0,1,0,0,-0.0949290885188201,0,-0.012196572323423954,0,1,0,0,0,0
-0.8330800867608481,0,0,0,0,1,-0.29093909475656266,0,-0.17880561315260132,0,0,0,1,1,0
2.475918400847705,0,0,1,1,0,1.2771409551453776,1,0.05079730845333349,0,1,0,0,0,1
0.7268763431117555,0,0,0,0,1,0.297090923956665,0,1.1988119164830076,0,1,1,0,0,0
-0.4167280792540576,1,0,1,0,0,-0.29093909475656266,1,-0.17880561315260132,0,0,1,0,0,1
-0.7367191417920276,1,0,1,0,0,0.8851209426698926,1,2.5764294461186164,0,0,0,0,0,1
-0.8894421489124223,0,0,0,0,1,-0.6829591072320478,0,-1.0972172995763405,0,1,0,1,1,0
-0.8694427075037992,1,0,0,0,1,0.10108091771892244,1,0.7396060732711379,0,0,0,0,0,1
-0.8676245764666516,0,0,1,0,0,0.10108091771892244,0,-0.17880561315260132,0,1,0,0,0,1
-0.1149183270875632,0,0,1,0,0,1.081130948907635,0,0.9692089948770727,0,0,0,0,0,1
1.2195898541787435,1,0,1,0,0,-0.0949290885188201,1,0.2804002300592683,0,0,0,0,0,0
1.6286693375369437,0,1,1,1,0,-0.0949290885188201,0,-0.012196572323423954,0,1,0,0,0,0
-0.14582655471907166,0,0,0,0,1,-0.0949290885188201,0,0.2804002300592683,0,1,0,0,0,0
-0.2785501204308433,0,0,1,0,0,-0.29093909475656266,0,-0.17880561315260132,1,0,0,0,0,0
-0.8894421489124223,0,1,1,0,0,-0.6829591072320478,0,-1.0972172995763405,1,0,0,1,0,0
-0.46399948621989406,1,0,1,0,0,-0.0949290885188201,1,0.2804002300592683,0,0,0,0,0,0
-0.42945499651409047,0,0,0,0,1,0.297090923956665,0,-0.3303435414125183,1,0,0,1,0,0
-0.5803598725973377,0,0,1,0,0,-0.29093909475656266,0,-0.17880561315260132,1,0,0,0,0,1
2.328649786838753,0,1,1,0,0,-0.0949290885188201,0,-0.012196572323423954,0,1,0,0,0,0
1.4232205303392698,0,0,0,0,1,-0.0949290885188201,0,0.2804002300592683,0,1,0,1,0,0
1.0523217987611682,1,0,1,0,0,0.10108091771892244,1,0.7396060732711379,0,0,0,0,0,1
-0.8894421489124223,0,0,0,0,1,-0.6829591072320478,0,-1.0972172995763405,0,1,0,1,1,0
1.763211034285863,0,0,1,0,0,-0.4869491009943052,0,-0.638011456364471,0,1,0,0,0,1
-0.6239950174888791,1,0,0,0,1,0.68911093643215,1,0.5100031516652032,0,0,0,0,0,0
0.40506714953663797,1,0,1,0,0,-0.29093909475656266,1,-0.17880561315260132,0,0,1,0,0,1
-0.08764636153034985,0,0,1,0,0,0.10108091771892244,0,0.7396060732711379,0,1,0,0,0,0
-0.37127480332536866,0,0,1,0,0,0.297090923956665,0,1.1988119164830076,0,0,0,0,0,0
-0.8894421489124223,1,0,1,0,0,-0.6829591072320478,1,-1.0972172995763405,0,0,0,1,1,0
2.190471828015539,0,0,1,0,0,0.297090923956665,0,-0.3303435414125183,1,0,0,0,0,1
-0.45672696207130387,0,0,0,0,1,0.68911093643215,0,-0.29360707395556873,0,1,0,0,0,0
0.5759714670285083,1,0,1,0,0,1.669160967620863,1,0.2804002300592683,0,0,0,0,0,0
-0.8894421489124223,0,0,0,0,1,-0.6829591072320478,0,-1.0972172995763405,0,0,0,1,1,0
-0.8894421489124223,1,0,1,0,0,-0.6829591072320478,1,-1.0972172995763405,0,0,0,1,1,0
1.0795937643183815,1,0,1,0,0,-0.29093909475656266,1,-0.17880561315260132,0,0,0,0,0,1
-0.5912686588202231,0,0,0,0,1,-0.0949290885188201,0,-0.4084085347585361,0,0,0,1,0,1
1.3959485647820564,1,0,1,0,0,-0.29093909475656266,1,-0.17880561315260132,0,0,0,1,0,0
1.0141410469810697,0,0,1,0,0,2.061180980096348,0,-0.4543291190797231,0,0,0,0,0,1
0.3505232184222113,0,0,0,0,1,2.6492109988095756,0,1.5064798314349601,1,0,0,0,0,1
1.6086698961283206,1,0,1,0,0,0.297090923956665,1,0.05079730845333349,0,0,0,1,0,0
-0.6639939003061253,0,0,0,0,1,0.297090923956665,1,0.05079730845333349,0,1,0,0,0,0
-0.14582655471907166,0,0,0,0,1,0.297090923956665,0,1.1988119164830076,1,0,0,0,0,0
-0.8112625143150773,0,0,1,0,0,-0.29093909475656266,0,-0.638011456364471,1,1,0,1,0,0
-0.8894421489124223,0,0,0,0,1,-0.6829591072320478,0,-1.0972172995763405,0,1,0,1,1,0
-0.13491776849618634,0,0,1,0,0,-0.0949290885188201,0,0.2804002300592683,0,1,0,0,0,0
-0.8312619557237005,0,0,0,0,1,-0.29093909475656266,0,-0.17880561315260132,0,1,0,1,0,0
-0.5803598725973377,0,0,0,0,1,-0.4869491009943052,0,-0.638011456364471,0,1,0,0,1,0
-0.8894421489124223,0,0,0,0,1,-0.6829591072320478,0,-1.0972172995763405,0,1,0,1,1,0
-0.8894421489124223,1,0,1,0,0,-0.6829591072320478,1,-1.0972172995763405,0,0,0,1,1,0
-0.8894421489124223,1,1,1,0,0,-0.6829591072320478,1,-1.0972172995763405,0,0,1,0,0,0
-0.7948993349807494,0,0,0,0,1,-0.4869491009943052,0,-0.638011456364471,0,1,0,0,0,0
-0.5985411829688132,1,0,1,0,0,0.297090923956665,1,1.1988119164830076,0,0,0,0,0,0
-0.8894421489124223,1,0,1,0,0,-0.6829591072320478,1,-1.0972172995763405,0,0,0,1,1,0
1.4195842682649746,1,0,1,0,0,-0.0949290885188201,1,0.2804002300592683,0,0,0,0,0,0
-0.8894421489124223,1,0,1,0,0,-0.6829591072320478,1,-1.0972172995763405,0,0,0,1,1,0
-0.8894421489124223,1,0,0,0,1,-0.6829591072320478,1,-1.0972172995763405,0,0,0,1,1,0
2.115928455492489,0,0,1,0,0,0.10108091771892244,0,-0.17880561315260132,0,0,0,0,0,0
-0.8894421489124223,1,1,1,0,0,-0.6829591072320478,1,-1.0972172995763405,0,0,0,1,0,0
-0.2730957273194006,0,0,1,0,0,-0.29093909475656266,0,-0.17880561315260132,1,0,0,0,0,1
-0.8894421489124223,0,0,1,0,0,-0.6829591072320478,0,-1.0972172995763405,1,0,0,0,1,0
-0.4167280792540576,0,0,1,0,0,-0.4869491009943052,0,-0.638011456364471,0,1,0,0,0,1
-0.640358196823207,0,0,1,0,0,-0.4869491009943052,0,-0.638011456364471,0,1,1,0,0,1
1.1286833023213656,0,0,0,0,1,-0.29093909475656266,0,-0.17880561315260132,0,1,0,0,0,1
1.3468590267790723,0,0,1,1,0,-0.0949290885188201,0,0.2804002300592683,0,1,0,0,0,0
-0.8894421489124223,0,1,1,0,0,-0.6829591072320478,0,-1.0972172995763405,1,0,0,1,0,0
1.6141242892397631,0,0,1,1,0,3.0412310112850607,0,1.8095556879547943,1,0,0,0,0,0
-0.35491162399104065,0,0,0,0,1,0.49310093019440754,0,1.658017759694877,0,0,0,0,0,0
-0.8221713005379627,0,0,1,0,0,0.297090923956665,0,0.05079730845333349,0,1,0,0,0,0
0.8377823363777565,0,0,1,0,0,-0.0949290885188201,0,0.2804002300592683,1,1,0,0,0,1
-0.8894421489124223,0,1,1,0,0,-0.6829591072320478,0,-1.0972172995763405,1,1,0,1,0,0
0.8905081364550356,1,0,1,0,0,-0.0949290885188201,1,-0.4084085347585361,0,0,0,0,0,1
-0.8894421489124223,1,0,1,0,0,-0.6829591072320478,1,-1.0972172995763405,0,0,0,1,1,0
-0.4330912585883856,1,0,1,0,0,-0.29093909475656266,1,-0.17880561315260132,0,0,0,0,0,0
-0.03310243041592315,0,0,1,0,0,-0.29093909475656266,0,-0.17880561315260132,1,1,0,1,0,0
-0.8894421489124223,0,0,0,0,1,-0.6829591072320478,0,-1.0972172995763405,0,1,0,1,1,0
-0.22218805827926905,0,0,1,0,0,0.8851209426698926,1,0.1288623017993513,0,1,0,0,0,0
-0.07673757530746451,0,0,1,0,0,0.10108091771892244,0,0.7396060732711379,0,1,1,0,0,0
0.1778007698931934,0,0,0,0,1,0.49310093019440754,0,0.2804002300592683,0,1,0,0,0,1
-0.8894421489124223,1,0,1,0,0,-0.6829591072320478,1,-1.0972172995763405,0,0,0,0,1,0
-0.6385400657860595,0,0,1,0,0,0.49310093019440754,0,0.2804002300592683,0,0,0,1,0,0
-0.8894421489124223,0,0,1,0,0,-0.6829591072320478,0,-1.0972172995763405,0,1,0,1,1,0
-0.1785529133877277,1,0,1,0,0,0.297090923956665,1,1.1988119164830076,0,0,0,0,0,1
-0.398546768882582,0,0,0,0,1,-0.0949290885188201,0,-0.4084085347585361,1,0,0,0,0,0
-0.8894421489124223,0,1,1,0,0,-0.6829591072320478,1,-1.0972172995763405,0,1,0,1,0,0
-0.22218805827926905,0,0,1,0,0,-0.4869491009943052,0,-0.638011456364471,0,1,0,0,0,0
0.36870452879368687,0,0,1,0,0,0.10108091771892244,0,0.7396060732711379,1,0,0,0,0,0
-0.5803598725973377,0,0,0,0,1,-0.29093909475656266,0,-0.17880561315260132,0,0,0,1,0,0
1.3250414543333018,0,0,1,0,0,0.49310093019440754,0,0.2804002300592683,1,0,0,0,0,1
0.3832495770908673,1,0,1,0,0,-0.0949290885188201,1,0.2804002300592683,0,0,0,0,0,1
0.5632445497684754,0,0,0,0,1,-0.4869491009943052,0,-0.638011456364471,0,1,1,0,0,1
-0.40218303095687713,1,0,1,0,0,-0.29093909475656266,1,-0.17880561315260132,0,0,0,1,0,0
1.6213968133883534,0,0,1,0,0,0.10108091771892244,0,0.7396060732711379,1,0,0,0,0,0
-0.4258187344397954,1,0,1,0,0,-0.0949290885188201,1,0.2804002300592683,0,0,0,0,0,0
-0.8894421489124223,0,0,1,0,0,-0.6829591072320478,0,-1.0972172995763405,1,0,0,1,1,0
0.4196121978338184,0,0,1,0,0,0.68911093643215,0,0.5100031516652032,0,1,1,0,0,0
0.745057653483231,0,0,1,0,0,-0.29093909475656266,0,-0.17880561315260132,1,0,0,0,0,1
-0.4203643413283527,0,0,1,0,0,-0.4869491009943052,0,-0.638011456364471,0,1,1,1,0,1
0.1196205767044716,0,1,1,0,0,-0.0949290885188201,0,-0.4084085347585361,1,1,0,0,0,0
-0.7748998935721263,0,0,1,1,0,-0.0949290885188201,0,-0.4084085347585361,1,1,0,0,0,0
-0.8894421489124223,0,0,1,0,0,-0.6829591072320478,0,-1.0972172995763405,1,0,0,1,1,0
1.188681626547235,0,0,0,0,1,0.68911093643215,0,0.5100031516652032,1,0,0,0,0,1
-0.8276256936494054,0,0,1,0,0,-0.29093909475656266,0,-0.17880561315260132,1,0,0,0,0,1
1.394130433744909,0,0,1,0,0,-0.4869491009943052,0,-0.638011456364471,0,1,1,0,0,1
1.8213912274745847,0,0,1,1,0,0.297090923956665,0,0.05079730845333349,1,0,0,0,0,1
-0.10582767190182542,0,0,0,0,1,-0.4869491009943052,0,-0.638011456364471,0,1,1,0,0,1
-0.8894421489124223,1,1,1,0,0,-0.6829591072320478,1,-1.0972172995763405,0,0,0,1,0,0
-0.8894421489124223,0,0,0,0,1,-0.6829591072320478,0,-1.0972172995763405,0,1,0,1,1,0
-0.4330912585883856,0,0,0,0,1,-0.4869491009943052,0,-0.638011456364471,0,1,0,0,0,1
2.0304762967465537,0,0,1,0,0,0.10108091771892244,0,0.7396060732711379,1,0,0,0,0,1
-0.8876240178752748,0,0,1,0,0,0.297090923956665,0,1.1988119164830076,1,0,0,0,0,1
-0.8603520523180614,1,0,1,0,0,-0.29093909475656266,1,-0.17880561315260132,0,0,1,0,0,1
-0.6767208175661582,0,0,1,0,0,-0.4869491009943052,0,-0.638011456364471,0,1,1,1,0,0
-0.8894421489124223,0,0,1,0,0,-0.6829591072320478,0,-1.0972172995763405,1,0,0,1,1,0
-0.7821724177207164,0,0,1,0,0,-0.29093909475656266,1,-0.17880561315260132,0,1,0,0,0,1
-0.8894421489124223,0,0,1,0,0,-0.6829591072320478,0,-1.0972172995763405,1,0,0,1,1,0
1.2086810679558582,1,0,1,0,0,0.297090923956665,1,1.1988119164830076,0,0,0,0,0,0
-0.6639939003061253,1,0,1,0,0,-0.29093909475656266,1,-0.17880561315260132,0,0,1,1,0,1
2.0432032140065868,0,0,1,1,0,-0.29093909475656266,0,-0.17880561315260132,1,0,0,0,0,1
-0.6585395071946826,1,0,1,1,0,1.081130948907635,1,0.2804002300592683,0,0,0,0,0,0
-0.6058137071174035,1,0,1,0,0,-0.0949290885188201,1,-0.4084085347585361,0,0,1,1,0,0
-0.8894421489124223,0,0,0,0,1,-0.6829591072320478,0,-1.0972172995763405,0,1,0,1,1,0
0.5886983842885412,1,0,0,0,1,0.297090923956665,1,0.05079730845333349,0,0,0,0,0,1
-0.8894421489124223,0,0,0,0,1,-0.6829591072320478,0,-1.0972172995763405,0,0,0,1,1,0
-0.8276256936494054,0,0,1,0,0,-0.0949290885188201,0,0.2804002300592683,1,0,0,0,0,1
-0.8894421489124223,0,0,0,0,1,-0.6829591072320478,0,-1.0972172995763405,0,1,1,1,1,0
-0.8894421489124223,0,1,1,0,0,-0.6829591072320478,1,-1.0972172995763405,0,1,0,0,0,0
2.2159256625356045,0,0,1,0,0,-0.0949290885188201,0,0.2804002300592683,1,0,0,0,0,0
-0.6821752106776009,0,0,1,0,0,0.49310093019440754,0,1.658017759694877,0,1,0,0,0,0
0.6723324119973288,0,0,1,0,0,0.10108091771892244,0,0.7396060732711379,1,0,0,0,0,1
-0.22218805827926905,0,0,0,0,1,1.081130948907635,0,0.2804002300592683,1,0,0,1,0,0
-0.7567185832006507,0,0,1,0,0,-0.29093909475656266,0,-0.17880561315260132,0,1,0,1,0,0
-0.5039983690371403,0,0,0,0,1,0.68911093643215,0,-0.29360707395556873,0,0,1,1,0,0
-0.19127983064776058,0,0,1,0,0,0.10108091771892244,0,0.7396060732711379,1,0,0,0,0,0
-0.17673478235058013,0,0,1,0,0,0.297090923956665,0,1.1988119164830076,1,0,0,0,0,1
1.4704919373051062,0,0,0,0,1,0.8851209426698926,0,0.1288623017993513,1,0,0,0,0,0
0.8196010260062809,0,1,1,0,0,-0.0949290885188201,0,-0.012196572323423954,0,1,0,0,0,0
-0.45309069999700874,0,0,0,0,1,0.49310093019440754,0,1.658017759694877,1,0,0,0,0,0
-0.8894421489124223,0,1,1,1,0,-0.6829591072320478,0,-1.0972172995763405,1,0,0,0,0,0
-0.8894421489124223,0,1,1,0,0,-0.6829591072320478,0,-1.0972172995763405,1,0,0,0,0,0
2.361376145507409,0,0,0,0,1,-0.29093909475656266,0,-0.17880561315260132,1,1,0,0,0,1
-0.8894421489124223,0,0,0,0,1,-0.6829591072320478,0,-1.0972172995763405,0,0,0,1,1,0
2.1741086486812105,0,0,0,0,1,-0.0949290885188201,0,-0.4084085347585361,0,1,1,1,0,1
1.6904857927999606,0,0,1,0,0,-0.0949290885188201,1,0.2804002300592683,0,1,0,0,0,1
-0.2912770376908762,1,0,1,0,0,-0.0949290885188201,1,0.2804002300592683,0,0,0,0,0,0
-0.8894421489124223,0,1,1,0,0,-0.6829591072320478,0,-1.0972172995763405,0,0,0,0,0,0
-0.8894421489124223,0,0,0,0,1,-0.6829591072320478,0,-1.0972172995763405,1,0,0,1,1,0
-0.7367191417920276,0,0,0,0,1,2.845221005047318,0,0.9692089948770727,0,1,1,0,0,1
-0.6439944588975022,0,0,0,0,1,0.10108091771892244,1,0.7396060732711379,0,1,0,0,0,0
-0.8039899901664872,0,0,1,0,0,-0.29093909475656266,0,-0.17880561315260132,0,0,0,0,0,1
-0.8258075626122579,0,0,1,0,0,-0.0949290885188201,0,0.2804002300592683,0,0,1,1,0,0
-0.8894421489124223,0,1,1,0,0,-0.6829591072320478,1,-1.0972172995763405,0,1,0,1,0,0
-0.8894421489124223,1,1,1,1,0,-0.6829591072320478,1,-1.0972172995763405,0,0,0,0,0,0
1.4704919373051062,0,0,0,0,1,0.297090923956665,0,0.05079730845333349,0,0,0,0,0,1
-0.7058109141605191,0,0,1,0,0,-0.0949290885188201,0,-0.4084085347585361,1,0,0,1,1,0
-0.7912630729064543,1,0,1,0,0,0.10108091771892244,1,0.7396060732711379,0,0,0,0,0,1
-0.5439972518543865,0,0,1,0,0,-0.29093909475656266,0,-0.17880561315260132,1,0,0,0,0,1
1.610488027165468,1,0,1,0,0,-0.0949290885188201,1,0.2804002300592683,0,0,0,0,0,0
0.7141494258517226,1,0,1,0,0,0.10108091771892244,1,-0.17880561315260132,0,0,0,1,1,0
1.114138254024185,0,0,1,0,0,0.297090923956665,0,1.1988119164830076,1,0,0,0,0,0
-0.2694594652451055,0,0,1,0,0,1.669160967620863,0,0.2804002300592683,1,0,0,1,0,0
-0.8894421489124223,0,0,0,0,1,-0.6829591072320478,0,-1.0972172995763405,0,1,1,1,1,0
-0.8894421489124223,0,0,1,0,0,-0.6829591072320478,0,-1.0972172995763405,1,1,0,0,1,0
-0.8894421489124223,0,0,0,0,1,-0.6829591072320478,0,-1.0972172995763405,0,0,0,1,1,0
-0.8676245764666516,0,0,1,0,0,0.297090923956665,0,-0.3303435414125183,0,1,0,0,0,0
-0.6349038037117644,1,0,1,0,0,0.297090923956665,1,1.1988119164830076,0,0,0,0,0,0
-0.8894421489124223,1,0,0,0,1,-0.6829591072320478,1,-1.0972172995763405,0,0,0,1,1,0
1.4904913787137293,1,0,1,1,0,-0.0949290885188201,1,0.2804002300592683,0,0,0,0,0,1
-0.7385372728291751,0,0,0,0,1,-0.29093909475656266,0,-0.17880561315260132,0,1,1,0,0,1
0.4668836047996549,0,0,1,0,0,-0.29093909475656266,0,-0.17880561315260132,1,0,0,1,0,0
-0.8894421489124223,0,1,1,0,0,-0.6829591072320478,0,-1.0972172995763405,1,0,0,0,0,0
-0.6585395071946826,0,0,1,0,0,0.10108091771892244,0,0.7396060732711379,0,1,0,1,0,0
-0.8894421489124223,0,0,1,0,0,-0.6829591072320478,0,-1.0972172995763405,1,0,0,1,1,0
1.3868579095963187,0,0,1,0,0,0.49310093019440754,0,0.2804002300592683,1,0,0,0,0,0
-0.8894421489124223,0,0,0,0,1,-0.6829591072320478,0,-1.0972172995763405,1,0,0,1,1,0
-0.7167197003834044,0,0,0,0,1,-0.29093909475656266,0,-0.17880561315260132,1,0,0,0,0,1
-0.8894421489124223,0,0,1,0,0,-0.6829591072320478,0,-1.0972172995763405,0,1,0,1,1,0
-0.36582041021392603,1,0,1,0,0,0.49310093019440754,1,0.2804002300592683,0,0,0,0,0,0
1.8595719792546834,1,0,1,1,0,-0.29093909475656266,1,-0.17880561315260132,0,0,0,0,0,1
0.3850677081280149,1,0,0,0,1,-0.29093909475656266,1,-0.17880561315260132,0,0,0,0,0,1
-0.8894421489124223,0,0,0,0,1,-0.6829591072320478,0,-1.0972172995763405,1,1,0,1,1,0
-0.4912714517771074,0,0,1,0,0,0.10108091771892244,0,0.7396060732711379,1,0,0,0,0,1
-0.41127368614261495,0,0,1,0,0,-0.4869491009943052,0,-0.638011456364471,0,1,0,1,0,0
0.6486967085144105,0,1,1,0,0,-0.4869491009943052,0,-0.638011456364471,0,1,0,1,0,0
-0.8894421489124223,0,0,0,0,1,-0.6829591072320478,0,-1.0972172995763405,0,1,0,1,1,0
-0.5312703345943537,0,0,0,0,1,-0.4869491009943052,0,-0.638011456364471,0,1,1,1,0,1
-0.1494628167933668,0,0,0,0,1,-0.29093909475656266,0,-0.638011456364471,0,1,0,1,0,0
-0.5658148243001573,0,0,0,0,1,-0.0949290885188201,1,-0.4084085347585361,0,1,0,0,0,1
-0.4967258448885501,0,0,0,0,1,-0.29093909475656266,0,-0.638011456364471,0,0,1,1,0,0
-0.8894421489124223,0,0,0,0,1,-0.6829591072320478,0,-1.0972172995763405,0,0,0,1,1,0
0.05234972833001201,0,0,0,0,1,-0.4869491009943052,0,-0.638011456364471,0,1,0,1,0,1
-0.21855179620497392,0,0,1,0,0,-0.29093909475656266,0,-0.17880561315260132,1,0,0,1,0,0
1.3304958474447444,0,0,0,0,1,0.297090923956665,0,1.1988119164830076,0,1,0,0,0,0
2.3050140833558346,1,0,1,0,0,-0.29093909475656266,1,-0.17880561315260132,0,0,0,0,0,1
-0.7858086797950116,0,0,1,0,0,-0.29093909475656266,0,-0.17880561315260132,0,1,0,0,0,0
-0.09491888567894008,0,0,0,0,1,0.10108091771892244,1,0.7396060732711379,0,1,0,0,0,1
1.2123173300301533,0,0,1,0,0,1.2771409551453776,0,0.4319381583191853,1,0,0,0,1,0
0.2832523700477517,0,0,0,0,1,-0.0949290885188201,0,-0.638011456364471,0,1,0,1,1,0
-0.2858226445794335,0,0,0,0,1,-0.29093909475656266,0,-0.17880561315260132,1,0,0,0,0,1
-0.7803542866835689,0,0,1,0,0,0.297090923956665,0,-0.3303435414125183,0,0,0,0,0,0
1.5977611099054352,0,0,1,0,0,-0.0949290885188201,0,-0.4084085347585361,0,1,0,0,0,1
1.6595775651684521,1,0,1,0,0,0.10108091771892244,1,-0.17880561315260132,0,0,0,0,0,1
-0.5621785622258622,0,0,0,0,1,-0.29093909475656266,0,-0.17880561315260132,1,0,0,0,0,1
0.3577957425708015,1,0,1,0,0,-0.0949290885188201,1,0.2804002300592683,0,0,0,0,0,1
1.508672689085205,0,0,1,0,0,-0.0949290885188201,0,0.2804002300592683,1,0,0,1,0,0
-0.7494460590520604,0,0,1,0,0,-0.29093909475656266,0,-0.17880561315260132,0,1,0,1,0,0
-0.8585339212809139,0,0,1,0,0,0.297090923956665,0,1.1988119164830076,0,1,1,0,0,0
1.3668584681876956,1,0,1,0,0,-0.29093909475656266,1,-0.638011456364471,0,0,0,1,0,0
0.5596082876941803,0,0,1,0,0,-0.0949290885188201,0,0.2804002300592683,1,1,0,0,0,0
-0.81671690742652,0,0,1,0,0,-0.4869491009943052,0,-0.638011456364471,0,1,0,0,0,1
-0.5512697760029768,1,0,0,0,1,0.297090923956665,1,1.1988119164830076,0,0,0,0,0,0
0.8741449571207076,0,0,0,0,1,-0.29093909475656266,0,-0.17880561315260132,1,0,0,0,0,1
0.19598208026466898,0,0,1,1,0,-0.0949290885188201,1,0.2804002300592683,0,1,0,0,0,0
1.8522994551060932,0,0,1,1,0,0.8851209426698926,0,2.5764294461186164,0,0,0,0,0,0
-0.8894421489124223,0,0,0,0,1,-0.6829591072320478,0,-1.0972172995763405,0,1,0,1,1,0
-0.8021718591293396,0,0,1,0,0,-0.0949290885188201,0,0.2804002300592683,1,0,0,0,0,0
-0.8876240178752748,1,0,1,0,0,0.49310093019440754,1,1.658017759694877,0,0,0,1,0,0
1.1741365782500546,0,0,1,0,0,2.061180980096348,0,-0.027267684892684312,0,1,0,0,0,1
-0.46399948621989406,0,0,0,0,1,-0.29093909475656266,0,-0.17880561315260132,0,1,0,1,0,0
-0.8894421489124223,0,0,1,1,0,-0.6829591072320478,0,-1.0972172995763405,1,0,0,0,1,0
-0.8894421489124223,0,0,1,0,0,-0.6829591072320478,0,-1.0972172995763405,0,0,0,1,1,0
-0.7530823211263555,0,0,0,1,1,-0.29093909475656266,0,-0.17880561315260132,0,1,0,1,0,1
-0.2621869410965153,1,0,1,0,0,-0.29093909475656266,1,-0.17880561315260132,0,0,0,0,0,1
-0.6803570796404533,0,0,1,0,0,0.297090923956665,0,1.1988119164830076,1,1,0,0,0,0
-0.8894421489124223,0,1,1,1,0,-0.6829591072320478,0,-1.0972172995763405,0,1,0,0,0,0
1.6068517650911731,1,0,1,1,0,0.10108091771892244,1,0.7396060732711379,0,0,0,0,0,1
1.1977722817329728,0,0,1,0,0,0.68911093643215,0,2.117223602906747,1,0,0,0,0,0
-0.8894421489124223,0,0,1,0,0,-0.6829591072320478,0,-1.0972172995763405,0,0,0,1,1,0
0.054167859367159565,0,0,1,0,0,-0.0949290885188201,0,-0.638011456364471,1,0,0,1,0,0
1.8886620758490442,1,0,1,0,0,-0.0949290885188201,1,0.2804002300592683,0,0,0,1,0,0
-0.8894421489124223,0,0,1,0,0,-0.6829591072320478,0,-1.0972172995763405,1,0,0,1,1,0
-0.7367191417920276,1,0,1,0,0,0.10108091771892244,1,0.7396060732711379,0,0,0,0,0,0
-0.8039899901664872,0,0,1,0,0,-0.0949290885188201,0,0.2804002300592683,0,1,0,0,0,0
-0.8894421489124223,0,0,0,0,1,-0.6829591072320478,0,-1.0972172995763405,0,1,0,1,1,0
0.31052433560496506,0,0,1,0,0,-0.29093909475656266,0,-0.17880561315260132,1,0,0,0,0,1
-0.7312647486805849,0,0,1,0,0,0.8851209426698926,0,-0.17880561315260132,1,0,0,0,0,0
0.16325572159601295,1,0,1,0,0,0.297090923956665,1,1.1988119164830076,0,0,0,1,0,0
